category,clip_id,method,metric,status,reason,annotation_frames,estimate_frames,matched_frames,rows,ok_rows,corner_rmse_px_mean,corner_rmse_px_p50,corner_rmse_px_p95,corner_rmse_px_max,corner_mean_px_mean,corner_mean_px_p50,corner_mean_px_p95,corner_mean_px_max,corner_max_px_mean,corner_max_px_p50,corner_max_px_p95,corner_max_px_max,quad_iou_mean,quad_iou_p50,quad_iou_p95,quad_iou_max,aspect_abs_error_mean,aspect_abs_error_p50,aspect_abs_error_p95,aspect_abs_error_max,aspect_relative_error_mean,aspect_relative_error_p50,aspect_relative_error_p95,aspect_relative_error_max,initialization_frame_excluded
hard,hard_07,proposed,geometry,ok,,4,300,4,4,4,191.82797813415527,172.26799774169922,291.0158508300781,306.137451171875,174.4897518157959,156.0461196899414,267.31165847778317,282.3852233886719,254.3366928100586,233.38224029541016,383.0447387695312,400.58935546875,0.8486554019093623,0.855956078907548,0.8953341360193757,0.8984993717478659,0.05487217568562597,0.0625499258452451,0.08961065674160437,0.08976197469297853,0.03210842198192434,0.036494904195422666,0.05276874710409726,0.052862516175522546,True
hard,hard_08,frame_wise,geometry,ok,,4,300,4,4,4,8.977789044380188,9.62011432647705,10.335507440567017,10.375409126281738,8.201722145080566,8.594258308410645,9.457684803009032,9.575850486755371,13.221432209014893,13.222346305847168,17.352146530151366,17.924320220947266,0.9911906175502105,0.9907034459734928,0.9929137630886966,0.993279157957325,0.0055053914588866215,0.005379765334721509,0.007616429846576011,0.007954808598639174,0.0031618828697056066,0.0030789908265137457,0.004337504598006956,0.004541861859741589,True
hard,hard_08,optical_flow,geometry,ok,,4,300,4,4,4,27.789369106292725,24.90376853942871,44.58370084762573,47.75785446166992,23.79839062690735,20.79117774963379,39.223677158355706,42.07871627807617,45.22446632385254,41.742374420166016,69.3746124267578,73.8990707397461,0.9782555225582605,0.9820106238828372,0.9898152983707363,0.9903856553585394,0.014488268611912658,0.015571972475775242,0.020357657915684658,0.02061366565331424,0.00835693735278955,0.008875311963675525,0.011901054990266178,0.012139775642885636,True
hard,hard_08,proposed,geometry,ok,,4,300,4,4,4,191.82797813415527,172.26799774169922,291.0158508300781,306.137451171875,174.4897518157959,156.0461196899414,267.31165847778317,282.3852233886719,254.3366928100586,233.38224029541016,383.0447387695312,400.58935546875,0.8486554019093623,0.855956078907548,0.8953341360193757,0.8984993717478659,0.05487217568562597,0.0625499258452451,0.08961065674160437,0.08976197469297853,0.03210842198192434,0.036494904195422666,0.05276874710409726,0.052862516175522546,True
hard,hard_09,frame_wise,geometry,ok,,4,300,4,4,4,8.977789044380188,9.62011432647705,10.335507440567017,10.375409126281738,8.201722145080566,8.594258308410645,9.457684803009032,9.575850486755371,13.221432209014893,13.222346305847168,17.352146530151366,17.924320220947266,0.9911906175502105,0.9907034459734928,0.9929137630886966,0.993279157957325,0.0055053914588866215,0.005379765334721509,0.007616429846576011,0.007954808598639174,0.0031618828697056066,0.0030789908265137457,0.004337504598006956,0.004541861859741589,True
hard,hard_09,optical_flow,geometry,ok,,4,300,4,4,4,27.789369106292725,24.90376853942871,44.58370084762573,47.75785446166992,23.79839062690735,20.79117774963379,39.223677158355706,42.07871627807617,45.22446632385254,41.742374420166016,69.3746124267578,73.8990707397461,0.9782555225582605,0.9820106238828372,0.9898152983707363,0.9903856553585394,0.014488268611912658,0.015571972475775242,0.020357657915684658,0.02061366565331424,0.00835693735278955,0.008875311963675525,0.011901054990266178,0.012139775642885636,True
hard,hard_09,proposed,geometry,ok,,4,300,4,4,4,191.82797813415527,172.26799774169922,291.0158508300781,306.137451171875,174.4897518157959,156.0461196899414,267.31165847778317,282.3852233886719,254.3366928100586,233.38224029541016,383.0447387695312,400.58935546875,0.8486554019093623,0.855956078907548,0.8953341360193757,0.8984993717478659,0.05487217568562597,0.0625499258452451,0.08961065674160437,0.08976197469297853,0.03210842198192434,0.036494904195422666,0.05276874710409726,0.052862516175522546,True
hard,hard_10,frame_wise,geometry,ok,,4,300,4,4,4,8.977789044380188,9.62011432647705,10.335507440567017,10.375409126281738,8.201722145080566,8.594258308410645,9.457684803009032,9.575850486755371,13.221432209014893,13.222346305847168,17.352146530151366,17.924320220947266,0.9911906175502105,0.9907034459734928,0.9929137630886966,0.993279157957325,0.0055053914588866215,0.005379765334721509,0.007616429846576011,0.007954808598639174,0.0031618828697056066,0.0030789908265137457,0.004337504598006956,0.004541861859741589,True
hard,hard_10,optical_flow,geometry,ok,,4,300,4,4,4,27.789369106292725,24.90376853942871,44.58370084762573,47.75785446166992,23.79839062690735,20.79117774963379,39.223677158355706,42.07871627807617,45.22446632385254,41.742374420166016,69.3746124267578,73.8990707397461,0.9782555225582605,0.9820106238828372,0.9898152983707363,0.9903856553585394,0.014488268611912658,0.015571972475775242,0.020357657915684658,0.02061366565331424,0.00835693735278955,0.008875311963675525,0.011901054990266178,0.012139775642885636,True
hard,hard_10,proposed,geometry,ok,,4,300,4,4,4,191.82797813415527,172.26799774169922,291.0158508300781,306.137451171875,174.4897518157959,156.0461196899414,267.31165847778317,282.3852233886719,254.3366928100586,233.38224029541016,383.0447387695312,400.58935546875,0.8486554019093623,0.855956078907548,0.8953341360193757,0.8984993717478659,0.05487217568562597,0.0625499258452451,0.08961065674160437,0.08976197469297853,0.03210842198192434,0.036494904195422666,0.05276874710409726,0.052862516175522546,True
screen_video,screen_video_01,frame_wise,geometry,ok,,4,300,4,4,4,30.396820545196533,30.66080379486084,31.092972183227538,31.149600982666016,17.90114116668701,17.893381118774414,18.361180686950682,18.395444869995117,60.239654541015625,60.9067497253418,61.912970542907715,62.05268859863281,0.9797983844258163,0.9796708654136149,0.9803966071609682,0.980474377534312,0.034306581510800904,0.0343567515370482,0.0355089614578174,0.03551551505088679,0.0195572724242454,0.019670078429364114,0.019995081203463452,0.020000085510476148,True
screen_video,screen_video_01,optical_flow,geometry,ok,,4,300,4,4,4,29.337695598602295,29.360478401184082,30.214080238342284,30.289445877075195,16.80013418197632,16.823835372924805,17.642434215545656,17.7359676361084,58.306833267211914,58.14799690246582,60.29043388366699,60.48625946044922,0.9806214963235034,0.9803461101466099,0.9815335966500331,0.9817275944483824,0.03393291700710338,0.03356876823814581,0.036778014323855836,0.03715427246039971,0.019337050720198857,0.018970240442582567,0.020728068399053116,0.020948700502987833,True
screen_video,screen_video_01,proposed,geometry,ok,,4,300,4,4,4,2.6873496770858765,2.6867507696151733,2.852820837497711,2.8745052814483643,2.4278997778892517,2.434538245201111,2.5531078457832335,2.563340902328491,3.8953322172164917,3.7932552099227905,4.362612986564636,4.438893795013428,0.9973570640010823,0.99721062489736,0.9979062680336699,0.997994282770702,0.0008509624429769991,0.0007141574324773803,0.001762745127125542,0.0018544156070363638,0.0004902921891761421,0.0004020552572729375,0.0010302975995991868,0.0010887675242663049,True
screen_video,screen_video_02,frame_wise,geometry,ok,,4,300,4,4,4,29.35742425918579,29.49661922454834,30.67282876968384,30.788692474365234,17.58631420135498,17.510526657104492,18.677316188812256,18.81808853149414,58.12105655670166,58.3179931640625,60.718919563293454,60.981937408447266,0.9796913893479868,0.9797520860938619,0.9803811229389933,0.9804791532088986,0.03661507268409686,0.036247310449516346,0.03906541022818562,0.039340506298192635,0.020845080416681223,0.020788280693527315,0.02200260090923027,0.022095486205282705,True
screen_video,screen_video_02,optical_flow,geometry,ok,,4,300,4,4,4,29.120040893554688,29.56013298034668,30.039197635650634,30.11638832092285,17.443120002746582,17.5544490814209,18.187324905395506,18.259723663330078,57.671852111816406,58.48686408996582,59.54259204864502,59.70236587524414,0.9797604522900617,0.9796227317981154,0.9803196983875494,0.9804425892860001,0.03625182429300933,0.036802158224844894,0.03764975035136191,0.03765488499561909,0.02063995568159781,0.020815139417360535,0.021482671634728306,0.021541596921255193,True
screen_video,screen_video_02,proposed,geometry,ok,,4,300,4,4,4,3.560397446155548,3.024041175842285,6.139730823040008,6.620791912078857,3.2103609442710876,2.714742660522461,5.509398138523101,5.959029674530029,5.399720728397369,4.572033762931824,9.61719558238983,10.300296783447266,0.9966927856169095,0.997298567265227,0.9985722044850585,0.9986282098890616,0.0024086689778718418,0.0024394731640721146,0.003868467889425175,0.004053761384102517,0.0013714906460069675,0.0013807519549339162,0.0022136437419558556,0.002321184891485065,True
