category,clip_id,method,metric,status,reason,definition,rows,ok_rows,translation_px_mean,translation_px_p50,translation_px_p95,translation_px_max,rotation_abs_deg_mean,rotation_abs_deg_p50,rotation_abs_deg_p95,rotation_abs_deg_max,scale_abs_delta_mean,scale_abs_delta_p50,scale_abs_delta_p95,scale_abs_delta_max
screen_video,screen_video_04,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,3.726157255814034,2.4159814599630827,15.908588911067188,19.97527244330694,0.01609708968297479,0.009251800200330267,0.07209074888889115,0.14107312665072116,0.0013951641017796294,0.0011846588337434127,0.0037754575505746786,0.005015238052757276
screen_video,screen_video_04,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,3.5860674823652317,2.3232583740993134,15.221965536945028,18.830562312998303,0.01401153669004135,0.009281690410671865,0.06993312773456564,0.08840191562488031,0.0012580368839217294,0.001125284754199929,0.0036262063038494862,0.004311494793371118
screen_video,screen_video_05,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,4.107098409364071,3.2641409518903557,10.111806138121294,28.017425114825123,0.02365255543287205,0.019295370764729317,0.07585281912614254,0.14260339119189622,0.0014824484230081736,0.0010615795058765976,0.0036126781681408543,0.026353530252522184
screen_video,screen_video_05,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,2.6364366895730695,2.4024513560883984,5.264716719738593,6.347437637842868,0.01002565826125727,0.010550229539867936,0.017554297627955153,0.023469499658587783,0.0004293420416619682,0.0003933599174894553,0.0009085744339998535,0.0016932384788110877
screen_video,screen_video_05,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,2.5585474814349167,2.347590845538195,5.071952171268585,5.523896851089806,0.009813683721538954,0.010879993789601139,0.015066873857739247,0.01569367225045001,0.00039350864421113934,0.0004057117334841376,0.0007443129681557801,0.0008393670724591296
screen_video,screen_video_06,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,8.708582270576725,3.459615914612869e-13,37.84846405348964,368.6057857651505,0.090074718015545,1.215120649256897e-15,0.21647348637484728,8.679980314529388,0.007135825250986364,2.220446049250313e-16,0.0400948259914094,0.3336984546836207
screen_video,screen_video_06,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,28.50100784827408,12.338615374904467,106.20231076567977,326.76078229807575,0.1111931112998296,0.06588397811904015,0.31434296316264365,3.1800008228126884,0.01468458652143961,0.00584416454304959,0.056107625501299954,0.17226865358382126
screen_video,screen_video_06,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,0.43255352844575323,7.400035697277036e-14,0.3847006027915845,12.526472398369574,0.0016652339691071944,2.369183835271283e-16,0.0010478132691083876,0.0695138263494932,0.00030640161908698587,0.0,0.00028828324452293127,0.008524872722588617
screen_video,screen_video_07,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,5.878516156060151,0.9779869222907557,17.216615106442323,459.03318357481703,0.08096116518536703,0.0019185678233537495,0.14356303578437501,3.7709108619220233,0.004202860293580678,0.00012887274762718448,0.012149106989885226,0.1950868054709416
screen_video,screen_video_07,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,40.86997306622531,14.448440708502355,158.43027028513222,583.5854915697658,0.18489274481552656,0.08233577474350143,0.6607531468979495,2.459389863919072,0.022631447378593413,0.006403649466270034,0.09104838401006997,0.3572966287941637
screen_video,screen_video_07,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,1.5245079151402206e-13,1.5245079151402208e-13,1.5245079151402208e-13,1.5245079151402208e-13,2.410804466574915e-15,2.410804466574915e-15,2.410804466574915e-15,2.410804466574915e-15,0.0,0.0,0.0,0.0
screen_video,screen_video_08,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,5.372308364426455,2.3512646433527564e-13,50.54072187098397,135.492834370772,0.028477506868679114,3.637720621538542e-15,0.17534099201701012,1.1087815398930618,0.004637847975066869,2.220446049250313e-16,0.022736531527478704,0.14292766194570983
screen_video,screen_video_08,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,22.47609022514965,10.494718982493072,107.59560318411063,278.18641401661006,0.1010721836666934,0.050965298404220524,0.33299601937210993,1.4995886598137511,0.011374393830308957,0.004243746116702363,0.05859503277776249,0.144972435109594
screen_video,screen_video_08,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,0.5294105342492444,4.5195814409206015e-13,4.5195814409206015e-13,23.44236241941405,0.0007318542767819071,3.669013058396396e-15,3.669013058396396e-15,0.03422952186956618,0.00026637513785162075,2.220446049250313e-16,2.220446049250313e-16,0.012050670356219206
screen_video,screen_video_09,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,3.332812171305379e-14,3.332812171305378e-14,3.332812171305378e-14,3.332812171305378e-14,1.7739371868481857e-16,1.7739371868481857e-16,1.7739371868481857e-16,1.7739371868481857e-16,0.0,0.0,0.0,0.0
screen_video,screen_video_09,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,7.197188192616688,2.931315835546605,25.007260636069486,146.36099536925994,0.06481501762903207,0.040845878324488175,0.2173060268601067,0.49952023969170023,0.0035134169613814216,0.0014970112365864097,0.010703983584470677,0.08949717885888764
screen_video,screen_video_09,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,0.07640580114087851,4.750847859042647e-14,4.750847859042647e-14,2.8019897524022546,0.0003589673023670947,3.896340984006445e-16,3.896340984006445e-16,0.01633971302511493,3.146292356615532e-05,1.1102230246251565e-16,1.1102230246251565e-16,0.0011748715583832503
screen_video,screen_video_10,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,2.863992030813331,1.9730530982860324e-13,7.361791299284861,353.78530408492384,0.026958835721645067,2.584664791765332e-15,0.0800393286492023,3.341125437280448,0.0017484820761591888,2.220446049250313e-16,0.004663081388373122,0.1609523073890783
screen_video,screen_video_10,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,31.489153289539697,11.536197109408558,124.86491392359366,427.4854533133188,0.17380193325333942,0.09506457252838586,0.5363761287394517,3.4388279106646915,0.01751998709395772,0.005700889937371945,0.07257879851227807,0.24267002466810328
screen_video,screen_video_10,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,0.7158874093219393,7.930967075084831e-14,0.5785291216561251,21.33906983600899,0.0008877398109186958,5.15145674754076e-16,0.00012561603637996344,0.032619688476324876,0.00011580051347793165,2.220446049250313e-16,3.590248335832876e-05,0.003881701943517557
